cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
2238	S299	1	no matches		no matches		no matches		no matches		no matches		no matches	
2252	S300	1	no matches		no matches		no matches		no matches		no matches		no matches	
2320	S301	1	no matches		no matches		no matches		no matches		no matches		no matches	
2330	S302	1	no matches		no matches		no matches		no matches		no matches		no matches	
2333	S303	1	no matches		no matches		no matches		no matches		no matches		no matches	
2335	S304	1	no matches		no matches		no matches		no matches		no matches		no matches	
2336	131	4		1.0		1.0		1.0		1.0		1.0		1.0
2392	131	4		1.0		1.0		1.0		1.0		1.0		1.0
4138	131	4		1.0		1.0		1.0		1.0		1.0		1.0
4408	131	4		1.0		1.0		1.0		1.0		1.0		1.0
2339	S305	1	no matches		no matches		no matches		no matches		no matches		no matches	
2347	S306	1	no matches		no matches		no matches		no matches		no matches		no matches	
2351	465	2		1.0		1.0		1.0		1.0		1.0		1.0
2918	465	2		1.0		1.0		1.0		1.0		1.0		1.0
2358	S307	1	no matches		no matches		no matches		no matches		no matches		no matches	
2359	S308	1	no matches		no matches		no matches		no matches		no matches		no matches	
2364	S309	1	no matches		no matches		no matches		no matches		no matches		no matches	
2380	S310	1	no matches		no matches		no matches		no matches		no matches		no matches	
2397	S311	1	no matches		no matches		no matches		no matches		no matches		no matches	
2463	S312	1	no matches		no matches		no matches		no matches		no matches		no matches	
2487	S313	1	no matches		no matches		no matches		no matches		no matches		no matches	
2500	S314	1	no matches		no matches		no matches		no matches		no matches		no matches	
2543	S315	1	no matches		no matches		no matches		no matches		no matches		no matches	
2574	S316	1	no matches		no matches		no matches		no matches		no matches		no matches	
2581	1024	3		1.0		1.0		1.0		1.0		1.0		1.0
9945	1024	3		1.0		1.0		1.0		1.0		1.0		1.0
11425	1024	3		1.0		1.0		1.0		1.0		1.0		1.0
2608	S317	1	no matches		no matches		no matches		no matches		no matches		no matches	
2611	S318	1	no matches		no matches		no matches		no matches		no matches		no matches	
2612	S319	1	no matches		no matches		no matches		no matches		no matches		no matches	
2613	S320	1	no matches		no matches		no matches		no matches		no matches		no matches	
2621	S321	1	no matches		no matches		no matches		no matches		no matches		no matches	
2625	S322	1	no matches		no matches		no matches		no matches		no matches		no matches	
2628	S323	1	no matches		no matches		no matches		no matches		no matches		no matches	
2630	S324	1	no matches		no matches		no matches		no matches		no matches		no matches	
2632	S325	1	no matches		no matches		no matches		no matches		no matches		no matches	
2635	S326	1	no matches		no matches		no matches		no matches		no matches		no matches	
2639	S327	1	no matches		no matches		no matches		no matches		no matches		no matches	
2640	S328	1	no matches		no matches		no matches		no matches		no matches		no matches	
2643	S329	1	no matches		no matches		no matches		no matches		no matches		no matches	
2650	S330	1	no matches		no matches		no matches		no matches		no matches		no matches	
2655	893	2		1.0		1.0		1.0		1.0		1.0		1.0
7592	893	2		1.0		1.0		1.0		1.0		1.0		1.0
2660	S331	1	no matches		no matches		no matches		no matches		no matches		no matches	
2664	S332	1	no matches		no matches		no matches		no matches		no matches		no matches	
2665	S333	1	no matches		no matches		no matches		no matches		no matches		no matches	
2666	S334	1	no matches		no matches		no matches		no matches		no matches		no matches	
2668	S335	1	no matches		no matches		no matches		no matches		no matches		no matches	
2671	S336	1	no matches		no matches		no matches		no matches		no matches		no matches	
2676	S337	1	no matches		no matches		no matches		no matches		no matches		no matches	
2677	S338	1	no matches		no matches		no matches		no matches		no matches		no matches	
2681	S339	1	no matches		no matches		no matches		no matches		no matches		no matches	
2685	S340	1	no matches		no matches		no matches		no matches		no matches		no matches	
2688	S341	1	no matches		no matches		no matches		no matches		no matches		no matches	
2697	S342	1	no matches		no matches		no matches		no matches		no matches		no matches	
2703	S343	1	no matches		no matches		no matches		no matches		no matches		no matches	
2707	S344	1	no matches		no matches		no matches		no matches		no matches		no matches	
2712	S345	1	no matches		no matches		no matches		no matches		no matches		no matches	
2713	S346	1	no matches		no matches		no matches		no matches		no matches		no matches	
2721	S347	1	no matches		no matches		no matches		no matches		no matches		no matches	
2722	S348	1	no matches		no matches		no matches		no matches		no matches		no matches	
2736	S349	1	no matches		no matches		no matches		no matches		no matches		no matches	
2740	S350	1	no matches		no matches		no matches		no matches		no matches		no matches	
2761	S351	1	no matches		no matches		no matches		no matches		no matches		no matches	
2764	S352	1	no matches		no matches		no matches		no matches		no matches		no matches	
2769	S353	1	no matches		no matches		no matches		no matches		no matches		no matches	
2772	518	3		1.0		1.0		1.0		1.0		1.0		1.0
4301	518	3		1.0		1.0		1.0		1.0		1.0		1.0
4326	518	3		1.0		1.0		1.0		1.0		1.0		1.0
2778	S354	1	no matches		no matches		no matches		no matches		no matches		no matches	
2791	135	5		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666
3707	135	5		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666
3722	135	5		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666
3725	135	5		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666
3855	135	5		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666		0.8666666666666666
2811	818	3		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333
8152	818	3		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333
8206	818	3		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333		0.3333333333333333
2823	S355	1	no matches		no matches		no matches		no matches		no matches		no matches	
2919	S356	1	no matches		no matches		no matches		no matches		no matches		no matches	
2926	146	3		1.0		1.0		1.0		1.0		1.0		1.0
6387	146	3		1.0		1.0		1.0		1.0		1.0		1.0
6565	146	3		1.0		1.0		1.0		1.0		1.0		1.0
2937	S357	1	no matches		no matches		no matches		no matches		no matches		no matches	
2962	S358	1	no matches		no matches		no matches		no matches		no matches		no matches	
2970	S359	1	no matches		no matches		no matches		no matches		no matches		no matches	
2989	S360	1	no matches		no matches		no matches		no matches		no matches		no matches	
2992	S361	1	no matches		no matches		no matches		no matches		no matches		no matches	
3004	S362	1	no matches		no matches		no matches		no matches		no matches		no matches	
3076	S363	1	no matches		no matches		no matches		no matches		no matches		no matches	
3078	96	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
6593	96	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
6616	96	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
3113	S364	1	no matches		no matches		no matches		no matches		no matches		no matches	
3135	S365	1	no matches		no matches		no matches		no matches		no matches		no matches	
3160	S366	1	no matches		no matches		no matches		no matches		no matches		no matches	
3170	S367	1	no matches		no matches		no matches		no matches		no matches		no matches	
3183	S368	1	no matches		no matches		no matches		no matches		no matches		no matches	
3188	S369	1	no matches		no matches		no matches		no matches		no matches		no matches	
3192	S370	1	no matches		no matches		no matches		no matches		no matches		no matches	
3193	S371	1	no matches		no matches		no matches		no matches		no matches		no matches	
3194	S372	1	no matches		no matches		no matches		no matches		no matches		no matches	
3196	S373	1	no matches		no matches		no matches		no matches		no matches		no matches	
3197	S374	1	no matches		no matches		no matches		no matches		no matches		no matches	
3198	S375	1	no matches		no matches		no matches		no matches		no matches		no matches	
3200	S376	1	no matches		no matches		no matches		no matches		no matches		no matches	
3205	S377	1	no matches		no matches		no matches		no matches		no matches		no matches	
3207	S378	1	no matches		no matches		no matches		no matches		no matches		no matches	
3214	S379	1	no matches		no matches		no matches		no matches		no matches		no matches	
3219	S380	1	no matches		no matches		no matches		no matches		no matches		no matches	
3237	S381	1	no matches		no matches		no matches		no matches		no matches		no matches	
3291	S382	1	no matches		no matches		no matches		no matches		no matches		no matches	
3292	S383	1	no matches		no matches		no matches		no matches		no matches		no matches	
3295	S384	1	no matches		no matches		no matches		no matches		no matches		no matches	
3296	S385	1	no matches		no matches		no matches		no matches		no matches		no matches	
3298	S386	1	no matches		no matches		no matches		no matches		no matches		no matches	
3299	S387	1	no matches		no matches		no matches		no matches		no matches		no matches	
3300	984	2		1.0		1.0		1.0		1.0		1.0		1.0
4629	984	2		1.0		1.0		1.0		1.0		1.0		1.0
3301	S388	1	no matches		no matches		no matches		no matches		no matches		no matches	
3302	S389	1	no matches		no matches		no matches		no matches		no matches		no matches	
3303	S390	1	no matches		no matches		no matches		no matches		no matches		no matches	
3306	S391	1	no matches		no matches		no matches		no matches		no matches		no matches	
3309	S392	1	no matches		no matches		no matches		no matches		no matches		no matches	
3310	S393	1	no matches		no matches		no matches		no matches		no matches		no matches	
3311	S394	1	no matches		no matches		no matches		no matches		no matches		no matches	
3312	S395	1		1.0		1.0		1.0		1.0		1.0		1.0
3314	S396	1	no matches		no matches		no matches		no matches		no matches		no matches	
3316	S397	1	no matches		no matches		no matches		no matches		no matches		no matches	
3317	S398	1	no matches		no matches		no matches		no matches		no matches		no matches	
3318	S399	1	no matches		no matches		no matches		no matches		no matches		no matches	
3319	S400	1	no matches		no matches		no matches		no matches		no matches		no matches	
3320	S401	1	no matches		no matches		no matches		no matches		no matches		no matches	
3321	S402	1	no matches		no matches		no matches		no matches		no matches		no matches	
3322	S403	1	no matches		no matches		no matches		no matches		no matches		no matches	
3323	S404	1	no matches		no matches		no matches		no matches		no matches		no matches	
3324	S405	1	no matches		no matches		no matches		no matches		no matches		no matches	
3327	S406	1	no matches		no matches		no matches		no matches		no matches		no matches	
3329	S407	1	no matches		no matches		no matches		no matches		no matches		no matches	
3331	S408	1	no matches		no matches		no matches		no matches		no matches		no matches	
3333	152	2		1.0		1.0		1.0		1.0		1.0		1.0
9919	152	2		1.0		1.0		1.0		1.0		1.0		1.0
3334	S409	1	no matches		no matches		no matches		no matches		no matches		no matches	
3335	S410	1	no matches		no matches		no matches		no matches		no matches		no matches	
3336	S411	1	no matches		no matches		no matches		no matches		no matches		no matches	
3337	S412	1	no matches		no matches		no matches		no matches		no matches		no matches	
3338	S413	1	no matches		no matches		no matches		no matches		no matches		no matches	
3341	S414	1	no matches		no matches		no matches		no matches		no matches		no matches	
3344	S415	1	no matches		no matches		no matches		no matches		no matches		no matches	
3345	S416	1	no matches		no matches		no matches		no matches		no matches		no matches	
3346	S417	1	no matches		no matches		no matches		no matches		no matches		no matches	
3347	S418	1	no matches		no matches		no matches		no matches		no matches		no matches	
3348	S419	1	no matches		no matches		no matches		no matches		no matches		no matches	
3349	S420	1	no matches		no matches		no matches		no matches		no matches		no matches	
3351	S421	1	no matches		no matches		no matches		no matches		no matches		no matches	
3352	S422	1	no matches		no matches		no matches		no matches		no matches		no matches	
3355	S423	1	no matches		no matches		no matches		no matches		no matches		no matches	
3356	S424	1	no matches		no matches		no matches		no matches		no matches		no matches	
3357	S425	1	no matches		no matches		no matches		no matches		no matches		no matches	
3359	S426	1	no matches		no matches		no matches		no matches		no matches		no matches	
3360	S427	1	no matches		no matches		no matches		no matches		no matches		no matches	
3361	S428	1	no matches		no matches		no matches		no matches		no matches		no matches	
3363	S429	1	no matches		no matches		no matches		no matches		no matches		no matches	
3364	S430	1	no matches		no matches		no matches		no matches		no matches		no matches	
3365	S431	1	no matches		no matches		no matches		no matches		no matches		no matches	
3368	S432	1	no matches		no matches		no matches		no matches		no matches		no matches	
3369	330	2		1.0		1.0		1.0		1.0		1.0		1.0
4654	330	2		1.0		1.0		1.0		1.0		1.0		1.0
3370	S433	1	no matches		no matches		no matches		no matches		no matches		no matches	
3371	S434	1	no matches		no matches		no matches		no matches		no matches		no matches	
3372	S435	1	no matches		no matches		no matches		no matches		no matches		no matches	
3375	680	4		0.5		0.5		0.5		0.5		0.5		0.5
7469	680	4		0.5		0.5		0.5		0.5		0.5		0.5
9015	680	4		0.5		0.5		0.5		0.5		0.5		0.5
10031	680	4		0.5		0.5		0.5		0.5		0.5		0.5
3376	S436	1	no matches		no matches		no matches		no matches		no matches		no matches	
3378	S437	1	no matches		no matches		no matches		no matches		no matches		no matches	
3379	S438	1	no matches		no matches		no matches		no matches		no matches		no matches	
3380	S439	1	no matches		no matches		no matches		no matches		no matches		no matches	
3381	S440	1	no matches		no matches		no matches		no matches		no matches		no matches	
3382	S441	1	no matches		no matches		no matches		no matches		no matches		no matches	
3383	S442	1	no matches		no matches		no matches		no matches		no matches		no matches	
3384	S443	1	no matches		no matches		no matches		no matches		no matches		no matches	
3385	S444	1	no matches		no matches		no matches		no matches		no matches		no matches	
3386	S445	1	no matches		no matches		no matches		no matches		no matches		no matches	
3387	S446	1	no matches		no matches		no matches		no matches		no matches		no matches	
3388	S447	1	no matches		no matches		no matches		no matches		no matches		no matches	
3389	S448	1	no matches		no matches		no matches		no matches		no matches		no matches	
3393	S449	1	no matches		no matches		no matches		no matches		no matches		no matches	
3394	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
9011	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
9084	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
9145	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
10209	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
11560	603	6	no matches		no matches		no matches		no matches		no matches		no matches	
3395	S450	1	no matches		no matches		no matches		no matches		no matches		no matches	
3396	S451	1	no matches		no matches		no matches		no matches		no matches		no matches	
3398	S452	1	no matches		no matches		no matches		no matches		no matches		no matches	
3399	S453	1	no matches		no matches		no matches		no matches		no matches		no matches	
3402	S454	1	no matches		no matches		no matches		no matches		no matches		no matches	
3405	S455	1	no matches		no matches		no matches		no matches		no matches		no matches	
3406	S456	1	no matches		no matches		no matches		no matches		no matches		no matches	
3407	S457	1	no matches		no matches		no matches		no matches		no matches		no matches	
3408	S458	1	no matches		no matches		no matches		no matches		no matches		no matches	
3410	S459	1	no matches		no matches		no matches		no matches		no matches		no matches	
3411	S460	1	no matches		no matches		no matches		no matches		no matches		no matches	
3412	S461	1	no matches		no matches		no matches		no matches		no matches		no matches	
3413	S462	1	no matches		no matches		no matches		no matches		no matches		no matches	
3414	S463	1	no matches		no matches		no matches		no matches		no matches		no matches	
3415	S464	1	no matches		no matches		no matches		no matches		no matches		no matches	
3416	S465	1	no matches		no matches		no matches		no matches		no matches		no matches	
3417	S466	1	no matches		no matches		no matches		no matches		no matches		no matches	
3421	S467	1	no matches		no matches		no matches		no matches		no matches		no matches	
3422	S468	1	no matches		no matches		no matches		no matches		no matches		no matches	
3424	S469	1	no matches		no matches		no matches		no matches		no matches		no matches	
3425	S470	1	no matches		no matches		no matches		no matches		no matches		no matches	
3426	736	2		1.0		1.0		1.0		1.0		1.0		1.0
6395	736	2		1.0		1.0		1.0		1.0		1.0		1.0
3429	S471	1	no matches		no matches		no matches		no matches		no matches		no matches	
3431	S472	1	no matches		no matches		no matches		no matches		no matches		no matches	
3433	S473	1	no matches		no matches		no matches		no matches		no matches		no matches	
3434	S474	1	no matches		no matches		no matches		no matches		no matches		no matches	
3436	S475	1	no matches		no matches		no matches		no matches		no matches		no matches	
3437	318	2		1.0		1.0		1.0		1.0		1.0		1.0
10273	318	2		1.0		1.0		1.0		1.0		1.0		1.0
3439	S476	1	no matches		no matches		no matches		no matches		no matches		no matches	
3440	S477	1	no matches		no matches		no matches		no matches		no matches		no matches	
3442	S478	1	no matches		no matches		no matches		no matches		no matches		no matches	
3443	S479	1	no matches		no matches		no matches		no matches		no matches		no matches	
3447	488	2		1.0		1.0		1.0		1.0		1.0		1.0
6589	488	2		1.0		1.0		1.0		1.0		1.0		1.0
3448	S480	1	no matches		no matches		no matches		no matches		no matches		no matches	
3452	S481	1	no matches		no matches		no matches		no matches		no matches		no matches	
3453	S482	1	no matches		no matches		no matches		no matches		no matches		no matches	
3455	S483	1	no matches		no matches		no matches		no matches		no matches		no matches	
3458	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
3516	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
3664	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
7496	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
7632	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
10067	745	6		0.9833333333333334		0.9833333333333334		0.9833333333333334		1.0		0.9833333333333334		0.9833333333333334
3460	S484	1	no matches		no matches		no matches		no matches		no matches		no matches	
3461	S485	1	no matches		no matches		no matches		no matches		no matches		no matches	
3465	S486	1	no matches		no matches		no matches		no matches		no matches		no matches	
3466	S487	1	no matches		no matches		no matches		no matches		no matches		no matches	
3467	699	2		1.0		1.0		1.0		1.0		1.0		1.0
6429	699	2		1.0		1.0		1.0		1.0		1.0		1.0
3469	S488	1	no matches		no matches		no matches		no matches		no matches		no matches	
3470	S489	1	no matches		no matches		no matches		no matches		no matches		no matches	
3479	S490	1	no matches		no matches		no matches		no matches		no matches		no matches	
3482	S491	1	no matches		no matches		no matches		no matches		no matches		no matches	
3484	S492	1	no matches		no matches		no matches		no matches		no matches		no matches	
3492	S493	1	no matches		no matches		no matches		no matches		no matches		no matches	
3494	S494	1	no matches		no matches		no matches		no matches		no matches		no matches	
3495	255	4		1.0		1.0		1.0		1.0		1.0		1.0
6430	255	4		1.0		1.0		1.0		1.0		1.0		1.0
7597	255	4		1.0		1.0		1.0		1.0		1.0		1.0
11526	255	4		1.0		1.0		1.0		1.0		1.0		1.0
3496	S495	1	no matches		no matches		no matches		no matches		no matches		no matches	
3499	S496	1	no matches		no matches		no matches		no matches		no matches		no matches	
3505	S497	1	no matches		no matches		no matches		no matches		no matches		no matches	
3508	296	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
6643	296	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
3510	S498	1	no matches		no matches		no matches		no matches		no matches		no matches	
3515	S499	1	no matches		no matches		no matches		no matches		no matches		no matches	
3518	S500	1	no matches		no matches		no matches		no matches		no matches		no matches	
3519	S501	1	no matches		no matches		no matches		no matches		no matches		no matches	
3520	S502	1	no matches		no matches		no matches		no matches		no matches		no matches	
3522	S503	1	no matches		no matches		no matches		no matches		no matches		no matches	
3526	S504	1	no matches		no matches		no matches		no matches		no matches		no matches	
3527	S505	1	no matches		no matches		no matches		no matches		no matches		no matches	
3528	S506	1	no matches		no matches		no matches		no matches		no matches		no matches	
3529	512	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
6455	512	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
3532	S507	1	no matches		no matches		no matches		no matches		no matches		no matches	
3534	S508	1	no matches		no matches		no matches		no matches		no matches		no matches	
3537	S509	1	no matches		no matches		no matches		no matches		no matches		no matches	
3539	S510	1	no matches		no matches		no matches		no matches		no matches		no matches	
3541	S511	1	no matches		no matches		no matches		no matches		no matches		no matches	
3547	S512	1	no matches		no matches		no matches		no matches		no matches		no matches	
3549	S513	1	no matches		no matches		no matches		no matches		no matches		no matches	
3550	S514	1	no matches		no matches		no matches		no matches		no matches		no matches	
3552	S515	1	no matches		no matches		no matches		no matches		no matches		no matches	
3554	328	2	no matches		no matches		no matches		no matches		no matches		no matches	
3603	328	2	no matches		no matches		no matches		no matches		no matches		no matches	
3556	S516	1	no matches		no matches		no matches		no matches		no matches		no matches	
3558	S517	1	no matches		no matches		no matches		no matches		no matches		no matches	
3564	S518	1	no matches		no matches		no matches		no matches		no matches		no matches	
3566	S519	1	no matches		no matches		no matches		no matches		no matches		no matches	
3567	S520	1	no matches		no matches		no matches		no matches		no matches		no matches	
3568	S521	1	no matches		no matches		no matches		no matches		no matches		no matches	
3570	S522	1	no matches		no matches		no matches		no matches		no matches		no matches	
3573	1197	2		1.0		1.0		1.0		1.0		1.0		1.0
6500	1197	2		1.0		1.0		1.0		1.0		1.0		1.0
3580	487	2		0.9		0.9		0.9		0.9		0.9		0.9
5359	487	2		0.9		0.9		0.9		0.9		0.9		0.9
3581	594	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
5959	594	2		0.9375		0.9375		0.9375		0.9375		0.9375		0.9375
3582	S523	1	no matches		no matches		no matches		no matches		no matches		no matches	
3584	S524	1	no matches		no matches		no matches		no matches		no matches		no matches	
3585	S525	1	no matches		no matches		no matches		no matches		no matches		no matches	
3588	S526	1	no matches		no matches		no matches		no matches		no matches		no matches	
3591	S527	1	no matches		no matches		no matches		no matches		no matches		no matches	
3592	S528	1	no matches		no matches		no matches		no matches		no matches		no matches	
3596	796	2		1.0		1.0		1.0		1.0		1.0		1.0
4751	796	2		1.0		1.0		1.0		1.0		1.0		1.0
3599	S529	1	no matches		no matches		no matches		no matches		no matches		no matches	
3600	S530	1	no matches		no matches		no matches		no matches		no matches		no matches	
3601	S531	1	no matches		no matches		no matches		no matches		no matches		no matches	
3606	S532	1	no matches		no matches		no matches		no matches		no matches		no matches	
3608	S533	1	no matches		no matches		no matches		no matches		no matches		no matches	
3609	S534	1	no matches		no matches		no matches		no matches		no matches		no matches	
3617	S535	1	no matches		no matches		no matches		no matches		no matches		no matches	
3618	85	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
4264	85	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
11410	85	3		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666		0.6666666666666666
3619	S536	1	no matches		no matches		no matches		no matches		no matches		no matches	
3623	S537	1	no matches		no matches		no matches		no matches		no matches		no matches	
3625	S538	1	no matches		no matches		no matches		no matches		no matches		no matches	
3630	S539	1	no matches		no matches		no matches		no matches		no matches		no matches	
3633	S540	1	no matches		no matches		no matches		no matches		no matches		no matches	
3636	S541	1	no matches		no matches		no matches		no matches		no matches		no matches	
3640	S542	1	no matches		no matches		no matches		no matches		no matches		no matches	
3641	S543	1	no matches		no matches		no matches		no matches		no matches		no matches	
3642	S544	1	no matches		no matches		no matches		no matches		no matches		no matches	
3647	S545	1	no matches		no matches		no matches		no matches		no matches		no matches	
3651	S546	1	no matches		no matches		no matches		no matches		no matches		no matches	
3652	S547	1	no matches		no matches		no matches		no matches		no matches		no matches	
3653	S548	1	no matches		no matches		no matches		no matches		no matches		no matches	
3658	S549	1	no matches		no matches		no matches		no matches		no matches		no matches	
3660	S550	1	no matches		no matches		no matches		no matches		no matches		no matches	
3663	S551	1	no matches		no matches		no matches		no matches		no matches		no matches	
3667	S552	1	no matches		no matches		no matches		no matches		no matches		no matches	
3668	S553	1	no matches		no matches		no matches		no matches		no matches		no matches	
3675	S554	1	no matches		no matches		no matches		no matches		no matches		no matches	
3681	S555	1	no matches		no matches		no matches		no matches		no matches		no matches	
3682	S556	1	no matches		no matches		no matches		no matches		no matches		no matches	
3690	592	2		1.0		1.0		1.0		1.0		1.0		1.0
4848	592	2		1.0		1.0		1.0		1.0		1.0		1.0
3695	S557	1	no matches		no matches		no matches		no matches		no matches		no matches	
3702	S558	1	no matches		no matches		no matches		no matches		no matches		no matches	
3705	S559	1	no matches		no matches		no matches		no matches		no matches		no matches	
3712	S560	1	no matches		no matches		no matches		no matches		no matches		no matches	
3713	S561	1	no matches		no matches		no matches		no matches		no matches		no matches	
3718	S562	1	no matches		no matches		no matches		no matches		no matches		no matches	
3726	S563	1	no matches		no matches		no matches		no matches		no matches		no matches	
3727	S564	1	no matches		no matches		no matches		no matches		no matches		no matches	
3731	102	8		1.0		1.0		1.0		1.0		1.0		1.0
3849	102	8		1.0		1.0		1.0		1.0		1.0		1.0
7869	102	8		1.0		1.0		1.0		1.0		1.0		1.0
7878	102	8		1.0		1.0		1.0		1.0		1.0		1.0
7938	102	8		1.0		1.0		1.0		1.0		1.0		1.0
10217	102	8		1.0		1.0		1.0		1.0		1.0		1.0
10238	102	8		1.0		1.0		1.0		1.0		1.0		1.0
10245	102	8		1.0		1.0		1.0		1.0		1.0		1.0
3733	S565	1	no matches		no matches		no matches		no matches		no matches		no matches	
3734	S566	1	no matches		no matches		no matches		no matches		no matches		no matches	
3735	S567	1	no matches		no matches		no matches		no matches		no matches		no matches	
3739	S568	1	no matches		no matches		no matches		no matches		no matches		no matches	
3750	S569	1	no matches		no matches		no matches		no matches		no matches		no matches	
3754	S570	1	no matches		no matches		no matches		no matches		no matches		no matches	
3755	S571	1	no matches		no matches		no matches		no matches		no matches		no matches	
3757	S572	1	no matches		no matches		no matches		no matches		no matches		no matches	
3764	S573	1	no matches		no matches		no matches		no matches		no matches		no matches	
3777	S574	1	no matches		no matches		no matches		no matches		no matches		no matches	
3781	S575	1	no matches		no matches		no matches		no matches		no matches		no matches	
3783	S576	1	no matches		no matches		no matches		no matches		no matches		no matches	
3788	S577	1	no matches		no matches		no matches		no matches		no matches		no matches	
3791	S578	1	no matches		no matches		no matches		no matches		no matches		no matches	
3806	S579	1	no matches		no matches		no matches		no matches		no matches		no matches	
3807	S580	1	no matches		no matches		no matches		no matches		no matches		no matches	
3808	S581	1	no matches		no matches		no matches		no matches		no matches		no matches	
3814	S582	1	no matches		no matches		no matches		no matches		no matches		no matches	
3816	S583	1	no matches		no matches		no matches		no matches		no matches		no matches	
3819	S584	1	no matches		no matches		no matches		no matches		no matches		no matches	
3827	S585	1	no matches		no matches		no matches		no matches		no matches		no matches	
3841	S586	1	no matches		no matches		no matches		no matches		no matches		no matches	
3857	S587	1	no matches		no matches		no matches		no matches		no matches		no matches	
3860	391	6		1.0		1.0		1.0		1.0		1.0		1.0
3999	391	6		1.0		1.0		1.0		1.0		1.0		1.0
7798	391	6		1.0		1.0		1.0		1.0		1.0		1.0
7824	391	6		1.0		1.0		1.0		1.0		1.0		1.0
7866	391	6		1.0		1.0		1.0		1.0		1.0		1.0
7888	391	6		1.0		1.0		1.0		1.0		1.0		1.0
3870	S588	1	no matches		no matches		no matches		no matches		no matches		no matches	
3878	S589	1	no matches		no matches		no matches		no matches		no matches		no matches	
3880	S590	1	no matches		no matches		no matches		no matches		no matches		no matches	
3881	S591	1	no matches		no matches		no matches		no matches		no matches		no matches	
3885	S592	1	no matches		no matches		no matches		no matches		no matches		no matches	
3892	S593	1	no matches		no matches		no matches		no matches		no matches		no matches	
3894	599	2		1.0		1.0		1.0		1.0		1.0		1.0
10165	599	2		1.0		1.0		1.0		1.0		1.0		1.0
3906	S594	1	no matches		no matches		no matches		no matches		no matches		no matches	
3912	S595	1	no matches		no matches		no matches		no matches		no matches		no matches	
3917	353	4	no matches		no matches		no matches		no matches		no matches		no matches	
6575	353	4	no matches		no matches		no matches		no matches		no matches		no matches	
6602	353	4	no matches		no matches		no matches		no matches		no matches		no matches	
7650	353	4	no matches		no matches		no matches		no matches		no matches		no matches	
3919	23	5		0.4		0.4		0.4		0.4		0.4		0.4
7680	23	5		0.4		0.4		0.4		0.4		0.4		0.4
7872	23	5		0.4		0.4		0.4		0.4		0.4		0.4
9191	23	5		0.4		0.4		0.4		0.4		0.4		0.4
10321	23	5		0.4		0.4		0.4		0.4		0.4		0.4
3926	S596	1	no matches		no matches		no matches		no matches		no matches		no matches	
3929	S597	1	no matches		no matches		no matches		no matches		no matches		no matches	
3931	S598	1	no matches		no matches		no matches		no matches		no matches		no matches	
3932	S599	1	no matches		no matches		no matches		no matches		no matches		no matches	
3938	1479	2	no matches		no matches		no matches		no matches		no matches		no matches	
