CLUSTERID1	interaction	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation	shared_motifs	TopSharedMotifs
8033	cosine	8033	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8044	cosine	8044	0.0	1.0	1.0	1.0	-1		['motif_30', 'motif_26']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8046	cosine	8046	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8049	cosine	8049	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_37', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8062	cosine	8062	0.0	1.0	1.0	1.0	-1		['motif_151', 'motif_83', 'motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8067	cosine	8067	0.0	1.0	1.0	1.0	-1		['motif_73', 'motif_29']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8070	cosine	8070	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8071	cosine	8071	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_64']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8072	cosine	8072	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8105	cosine	8105	0.0	1.0	1.0	1.0	-1		['motif_109', 'motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8114	cosine	8114	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8121	cosine	8121	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8129	cosine	8129	0.0	1.0	1.0	1.0	-1		['motif_132', 'motif_83', 'motif_165']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8131	cosine	8131	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8133	cosine	8133	0.0	1.0	1.0	1.0	-1		['motif_23']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8135	cosine	8135	0.0	1.0	1.0	1.0	-1		['motif_1', 'motif_83', 'motif_113']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8140	cosine	8140	0.0	1.0	1.0	1.0	-1		['motif_126']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8146	cosine	8146	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8149	cosine	8149	0.0	1.0	1.0	1.0	-1		['motif_141']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8174	cosine	8174	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8185	cosine	8185	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8212	cosine	8212	0.0	1.0	1.0	1.0	-1		['motif_46']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8214	cosine	8214	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8215	cosine	8215	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8219	cosine	8219	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8227	cosine	8227	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8246	cosine	8246	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_34']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8270	cosine	8270	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8279	cosine	8279	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8287	cosine	8287	0.0	1.0	1.0	1.0	-1		['motif_151']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8289	cosine	8289	0.0	1.0	1.0	1.0	-1		['motif_1', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8291	cosine	8291	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8293	cosine	8293	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8298	cosine	8298	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8304	cosine	8304	0.0	1.0	1.0	1.0	-1		['motif_152', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8313	cosine	8313	0.0	1.0	1.0	1.0	-1		['motif_181', 'motif_83', 'motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8316	cosine	8316	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_83', 'motif_86', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8341	cosine	8341	0.0	1.0	1.0	1.0	-1		['motif_26', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8347	cosine	8347	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8361	cosine	8361	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8365	cosine	8365	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8373	cosine	8373	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8380	cosine	8380	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8382	cosine	8382	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8388	cosine	8388	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8392	cosine	8392	0.0	1.0	1.0	1.0	-1		['motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8427	cosine	8427	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8430	cosine	8430	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8432	cosine	8432	0.0	1.0	1.0	1.0	-1		['motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8445	cosine	8445	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8448	cosine	8448	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8454	cosine	8454	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8478	cosine	8478	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8503	cosine	8503	0.0	1.0	1.0	1.0	-1		['motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8504	cosine	8504	0.0	1.0	1.0	1.0	-1		['motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8505	cosine	8505	0.0	1.0	1.0	1.0	-1		['motif_199']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8508	cosine	8508	0.0	1.0	1.0	1.0	-1		['motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8509	cosine	8509	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8512	cosine	8512	0.0	1.0	1.0	1.0	-1		['motif_49', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8513	cosine	8513	0.0	1.0	1.0	1.0	-1		['motif_49']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8514	cosine	8514	0.0	1.0	1.0	1.0	-1		['motif_49']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8515	cosine	8515	0.0	1.0	1.0	1.0	-1		['motif_49', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8523	cosine	8523	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8524	cosine	8524	0.0	1.0	1.0	1.0	-1		['motif_170']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8536	cosine	8536	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8537	cosine	8537	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8553	cosine	8553	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8556	cosine	8556	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8558	cosine	8558	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8567	cosine	8567	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8569	cosine	8569	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8571	cosine	8571	0.0	1.0	1.0	1.0	-1		['motif_1', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8578	cosine	8578	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8580	cosine	8580	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_93', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8583	cosine	8583	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8593	cosine	8593	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8594	cosine	8594	0.0	1.0	1.0	1.0	-1		['motif_132', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8595	cosine	8595	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8596	cosine	8596	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8611	cosine	8611	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8618	cosine	8618	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8628	cosine	8628	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8629	cosine	8629	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8630	cosine	8630	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8637	cosine	8637	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8638	cosine	8638	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8639	cosine	8639	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8647	cosine	8647	0.0	1.0	1.0	1.0	-1		['motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8653	cosine	8653	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8660	cosine	8660	0.0	1.0	1.0	1.0	-1		['motif_26']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8666	cosine	8666	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8668	cosine	8668	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8677	cosine	8677	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8682	cosine	8682	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8688	cosine	8688	0.0	1.0	1.0	1.0	-1		['motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8692	cosine	8692	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8697	cosine	8697	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8698	cosine	8698	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8724	cosine	8724	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8733	cosine	8733	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8738	cosine	8738	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8739	cosine	8739	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8740	cosine	8740	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8745	cosine	8745	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8746	cosine	8746	0.0	1.0	1.0	1.0	-1		['motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8751	cosine	8751	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8752	cosine	8752	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8753	cosine	8753	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8773	cosine	8773	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8783	cosine	8783	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8788	cosine	8788	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8790	cosine	8790	0.0	1.0	1.0	1.0	-1		['motif_37', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8793	cosine	8793	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8811	cosine	8811	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8814	cosine	8814	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8817	cosine	8817	0.0	1.0	1.0	1.0	-1		['motif_77']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8818	cosine	8818	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8847	cosine	8847	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8857	cosine	8857	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8905	cosine	8905	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8906	cosine	8906	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8910	cosine	8910	0.0	1.0	1.0	1.0	-1		['motif_152']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8920	cosine	8920	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8934	cosine	8934	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8936	cosine	8936	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8975	cosine	8975	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
8988	cosine	8988	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9008	cosine	9008	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9015	cosine	9015	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9025	cosine	9025	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9044	cosine	9044	0.0	1.0	1.0	1.0	-1		['motif_132', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9047	cosine	9047	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9099	cosine	9099	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9103	cosine	9103	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9106	cosine	9106	0.0	1.0	1.0	1.0	-1		['motif_88', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9107	cosine	9107	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9108	cosine	9108	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9115	cosine	9115	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9129	cosine	9129	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9154	cosine	9154	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9161	cosine	9161	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9180	cosine	9180	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9182	cosine	9182	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9189	cosine	9189	0.0	1.0	1.0	1.0	-1		['motif_180']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9196	cosine	9196	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9200	cosine	9200	0.0	1.0	1.0	1.0	-1		['motif_195', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9214	cosine	9214	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9233	cosine	9233	0.0	1.0	1.0	1.0	-1		['motif_89']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9238	cosine	9238	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9240	cosine	9240	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9243	cosine	9243	0.0	1.0	1.0	1.0	-1		['motif_88', 'motif_83', 'motif_165']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9244	cosine	9244	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9258	cosine	9258	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9294	cosine	9294	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9295	cosine	9295	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9299	cosine	9299	0.0	1.0	1.0	1.0	-1		['motif_88', 'motif_165']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9301	cosine	9301	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9302	cosine	9302	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9308	cosine	9308	0.0	1.0	1.0	1.0	-1		['motif_88', 'motif_165']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9340	cosine	9340	0.0	1.0	1.0	1.0	-1		['motif_89']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9342	cosine	9342	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9347	cosine	9347	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9360	cosine	9360	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9364	cosine	9364	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9367	cosine	9367	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9368	cosine	9368	0.0	1.0	1.0	1.0	-1		['motif_132', 'motif_83', 'motif_165']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9393	cosine	9393	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9394	cosine	9394	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9418	cosine	9418	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9424	cosine	9424	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9441	cosine	9441	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9443	cosine	9443	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9454	cosine	9454	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9455	cosine	9455	0.0	1.0	1.0	1.0	-1		['motif_132']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9465	cosine	9465	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9468	cosine	9468	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9469	cosine	9469	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9480	cosine	9480	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9485	cosine	9485	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9499	cosine	9499	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9500	cosine	9500	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9508	cosine	9508	0.0	1.0	1.0	1.0	-1		['motif_37']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9511	cosine	9511	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9522	cosine	9522	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9523	cosine	9523	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9530	cosine	9530	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9542	cosine	9542	0.0	1.0	1.0	1.0	-1		['motif_89']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9548	cosine	9548	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9555	cosine	9555	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9556	cosine	9556	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9557	cosine	9557	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9569	cosine	9569	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9570	cosine	9570	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9580	cosine	9580	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9585	cosine	9585	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9597	cosine	9597	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9602	cosine	9602	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9614	cosine	9614	0.0	1.0	1.0	1.0	-1		None	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
9618	cosine	9618	0.0	1.0	1.0	1.0	-1		['motif_89']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
